Date,strategy,side,signal,market_state,pred_conf,entry_price,exit_price,intraday_ret,ret
2025-09-04,direct_oos,short,-1.0,bearish,,6456.60009765625,6502.080078125,0.007043951891221978,-0.007043951891221978
2025-09-04,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6456.60009765625,6502.080078125,0.007043951891221978,-0.007043951891221978
2025-09-05,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6529.080078125,6481.5,-0.007287409184091986,0.007287409184091986
2025-09-05,markov_oos_thresh,short,-1.0,bearish,0.7657657657657657,6529.080078125,6481.5,-0.007287409184091986,0.007287409184091986
2025-09-05,direct_oos,long,1.0,bearish,,6529.080078125,6481.5,-0.007287409184091986,-0.007287409184091986
2025-09-08,markov_oos_thresh,short,-1.0,bullish,0.7657657657657657,6498.08984375,6495.14990234375,-0.00045243163405594977,0.00045243163405594977
2025-09-08,markov_oos_argmax,short,-1.0,bullish,0.7657657657657657,6498.08984375,6495.14990234375,-0.00045243163405594977,0.00045243163405594977
2025-09-08,direct_oos,long,1.0,bullish,,6498.08984375,6495.14990234375,-0.00045243163405594977,-0.00045243163405594977
2025-09-09,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6503.330078125,6512.60986328125,0.0014269282113581472,0.0014269282113581472
2025-09-09,direct_oos,short,-1.0,bullish,,6503.330078125,6512.60986328125,0.0014269282113581472,-0.0014269282113581472
2025-09-09,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6503.330078125,6512.60986328125,0.0014269282113581472,0.0014269282113581472
2025-09-10,direct_oos,long,1.0,bullish,,6550.2900390625,6532.0400390625,-0.0027861361697216758,-0.0027861361697216758
2025-09-10,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6550.2900390625,6532.0400390625,-0.0027861361697216758,-0.0027861361697216758
2025-09-10,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6550.2900390625,6532.0400390625,-0.0027861361697216758,-0.0027861361697216758
2025-09-11,markov_oos_argmax,long,1.0,bearish,0.7567567567567568,6554.41015625,6587.47021484375,0.005043941072595981,0.005043941072595981
2025-09-11,markov_oos_thresh,long,1.0,bearish,0.7567567567567568,6554.41015625,6587.47021484375,0.005043941072595981,0.005043941072595981
2025-09-11,direct_oos,long,1.0,bearish,,6554.41015625,6587.47021484375,0.005043941072595981,0.005043941072595981
2025-09-12,markov_oos_thresh,short,-1.0,bearish,0.7657657657657657,6590.66015625,6584.2900390625,-0.000966537044314042,0.000966537044314042
2025-09-12,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6590.66015625,6584.2900390625,-0.000966537044314042,0.000966537044314042
2025-09-15,direct_oos,short,-1.0,bullish,,6603.490234375,6615.27978515625,0.001785351437316951,-0.001785351437316951
2025-09-15,markov_oos_argmax,short,-1.0,bullish,0.7657657657657657,6603.490234375,6615.27978515625,0.001785351437316951,-0.001785351437316951
2025-09-15,markov_oos_thresh,short,-1.0,bullish,0.7657657657657657,6603.490234375,6615.27978515625,0.001785351437316951,-0.001785351437316951
2025-09-16,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6624.1298828125,6606.759765625,-0.002622248883218603,-0.002622248883218603
2025-09-16,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6624.1298828125,6606.759765625,-0.002622248883218603,-0.002622248883218603
2025-09-16,direct_oos,short,-1.0,bullish,,6624.1298828125,6606.759765625,-0.002622248883218603,0.002622248883218603
2025-09-17,direct_oos,long,1.0,bullish,,6604.8701171875,6600.35009765625,-0.00068434646723603,-0.00068434646723603
2025-09-17,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6604.8701171875,6600.35009765625,-0.00068434646723603,-0.00068434646723603
2025-09-17,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6604.8701171875,6600.35009765625,-0.00068434646723603,-0.00068434646723603
2025-09-18,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6626.85009765625,6631.9599609375,0.0007710847847692825,0.0007710847847692825
2025-09-18,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6626.85009765625,6631.9599609375,0.0007710847847692825,0.0007710847847692825
2025-09-18,direct_oos,short,-1.0,bullish,,6626.85009765625,6631.9599609375,0.0007710847847692825,-0.0007710847847692825
2025-09-19,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6647.10986328125,6664.35986328125,0.0025951128166676884,0.0025951128166676884
2025-09-19,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6647.10986328125,6664.35986328125,0.0025951128166676884,0.0025951128166676884
2025-09-19,direct_oos,short,-1.0,bullish,,6647.10986328125,6664.35986328125,0.0025951128166676884,-0.0025951128166676884
2025-09-22,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6654.27978515625,6693.75,0.0059315532436428064,0.0059315532436428064
2025-09-22,direct_oos,long,1.0,bullish,,6654.27978515625,6693.75,0.0059315532436428064,0.0059315532436428064
2025-09-22,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6654.27978515625,6693.75,0.0059315532436428064,0.0059315532436428064
2025-09-23,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6692.43994140625,6656.919921875,-0.005307484242254801,-0.005307484242254801
2025-09-23,direct_oos,short,-1.0,bullish,,6692.43994140625,6656.919921875,-0.005307484242254801,0.005307484242254801
2025-09-23,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6692.43994140625,6656.919921875,-0.005307484242254801,-0.005307484242254801
2025-09-24,direct_oos,short,-1.0,bullish,,6669.7900390625,6637.97021484375,-0.004770738513865225,0.004770738513865225
2025-09-24,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6669.7900390625,6637.97021484375,-0.004770738513865225,-0.004770738513865225
2025-09-24,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6669.7900390625,6637.97021484375,-0.004770738513865225,-0.004770738513865225
2025-09-25,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6608.18994140625,6604.72021484375,-0.0005250645930678921,-0.0005250645930678921
2025-09-25,direct_oos,long,1.0,bullish,,6608.18994140625,6604.72021484375,-0.0005250645930678921,-0.0005250645930678921
2025-09-25,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6608.18994140625,6604.72021484375,-0.0005250645930678921,-0.0005250645930678921
2025-09-26,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6615.3798828125,6643.7001953125,0.004280980533495793,0.004280980533495793
2025-09-26,direct_oos,short,-1.0,bullish,,6615.3798828125,6643.7001953125,0.004280980533495793,-0.004280980533495793
2025-09-26,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6615.3798828125,6643.7001953125,0.004280980533495793,0.004280980533495793
2025-09-29,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6661.580078125,6661.2099609375,-5.555996973083399e-05,-5.555996973083399e-05
2025-09-29,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6661.580078125,6661.2099609375,-5.555996973083399e-05,-5.555996973083399e-05
2025-09-29,direct_oos,short,-1.0,bullish,,6661.580078125,6661.2099609375,-5.555996973083399e-05,5.555996973083399e-05
2025-09-30,direct_oos,long,1.0,bearish,,6656.18994140625,6688.4599609375,0.004848121795699933,0.004848121795699933
2025-09-30,markov_oos_argmax,long,1.0,bearish,0.7567567567567568,6656.18994140625,6688.4599609375,0.004848121795699933,0.004848121795699933
2025-09-30,markov_oos_thresh,long,1.0,bearish,0.7567567567567568,6656.18994140625,6688.4599609375,0.004848121795699933,0.004848121795699933
2025-10-01,direct_oos,short,-1.0,bearish,,6664.919921875,6711.2001953125,0.006943860388420209,-0.006943860388420209
2025-10-01,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6664.919921875,6711.2001953125,0.006943860388420209,-0.006943860388420209
2025-10-01,markov_oos_thresh,short,-1.0,bearish,0.7657657657657657,6664.919921875,6711.2001953125,0.006943860388420209,-0.006943860388420209
2025-10-02,markov_oos_thresh,short,-1.0,bullish,0.7657657657657657,6731.31005859375,6715.35009765625,-0.0023710036825780323,0.0023710036825780323
2025-10-02,direct_oos,short,-1.0,bullish,,6731.31005859375,6715.35009765625,-0.0023710036825780323,0.0023710036825780323
2025-10-02,markov_oos_argmax,short,-1.0,bullish,0.7657657657657657,6731.31005859375,6715.35009765625,-0.0023710036825780323,0.0023710036825780323
2025-10-03,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6722.14013671875,6715.7900390625,-0.0009446541617844639,-0.0009446541617844639
2025-10-03,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6722.14013671875,6715.7900390625,-0.0009446541617844639,-0.0009446541617844639
2025-10-03,direct_oos,long,1.0,bullish,,6722.14013671875,6715.7900390625,-0.0009446541617844639,-0.0009446541617844639
2025-10-06,markov_oos_argmax,long,1.0,bearish,0.7567567567567568,6733.85986328125,6740.27978515625,0.0009533791919262846,0.0009533791919262846
2025-10-06,markov_oos_thresh,long,1.0,bearish,0.7567567567567568,6733.85986328125,6740.27978515625,0.0009533791919262846,0.0009533791919262846
2025-10-06,direct_oos,short,-1.0,bearish,,6733.85986328125,6740.27978515625,0.0009533791919262846,-0.0009533791919262846
2025-10-07,markov_oos_thresh,short,-1.0,bullish,0.7657657657657657,6746.14013671875,6714.58984375,-0.004676791814184789,0.004676791814184789
2025-10-07,direct_oos,short,-1.0,bullish,,6746.14013671875,6714.58984375,-0.004676791814184789,0.004676791814184789
2025-10-07,markov_oos_argmax,short,-1.0,bullish,0.7657657657657657,6746.14013671875,6714.58984375,-0.004676791814184789,0.004676791814184789
2025-10-08,direct_oos,short,-1.0,bullish,,6723.8701171875,6753.72021484375,0.004439422108994506,-0.004439422108994506
2025-10-08,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6723.8701171875,6753.72021484375,0.004439422108994506,0.004439422108994506
2025-10-08,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6723.8701171875,6753.72021484375,0.004439422108994506,0.004439422108994506
2025-10-09,markov_oos_argmax,long,1.0,bearish,0.7567567567567568,6760.5,6735.10986328125,-0.003755659598957184,-0.003755659598957184
2025-10-09,direct_oos,long,1.0,bearish,,6760.5,6735.10986328125,-0.003755659598957184,-0.003755659598957184
2025-10-09,markov_oos_thresh,long,1.0,bearish,0.7567567567567568,6760.5,6735.10986328125,-0.003755659598957184,-0.003755659598957184
2025-10-10,markov_oos_argmax,short,-1.0,bullish,0.7657657657657657,6740.490234375,6552.509765625,-0.027888248808868754,0.027888248808868754
2025-10-10,direct_oos,short,-1.0,bullish,,6740.490234375,6552.509765625,-0.027888248808868754,0.027888248808868754
