Date,strategy,side,signal,market_state,pred_conf,entry_price,exit_price,intraday_ret,ret
2025-04-09,direct,long,1,bullish,,4965.27978515625,5456.89990234375,0.09901156399226552,0.09901156399226552
2025-04-10,direct,short,-1,bullish,,5353.14990234375,5268.0498046875,-0.015897200565781033,0.015897200565781033
2025-04-10,markov_argmax,long,1,bullish,0.7534246575342466,5353.14990234375,5268.0498046875,-0.015897200565781033,-0.015897200565781033
2025-04-10,markov_thresh,long,1,bullish,0.7534246575342466,5353.14990234375,5268.0498046875,-0.015897200565781033,-0.015897200565781033
2025-04-11,markov_thresh,long,1,bullish,0.7534246575342466,5255.56005859375,5363.35986328125,0.020511573169300634,0.020511573169300634
2025-04-11,direct,long,1,bullish,,5255.56005859375,5363.35986328125,0.020511573169300634,0.020511573169300634
2025-04-11,markov_argmax,long,1,bullish,0.7534246575342466,5255.56005859375,5363.35986328125,0.020511573169300634,0.020511573169300634
2025-04-14,markov_thresh,long,1,bullish,0.7534246575342466,5441.9599609375,5405.97021484375,-0.006613379435366107,-0.006613379435366107
2025-04-14,markov_argmax,long,1,bullish,0.7534246575342466,5441.9599609375,5405.97021484375,-0.006613379435366107,-0.006613379435366107
2025-04-14,direct,short,-1,bullish,,5441.9599609375,5405.97021484375,-0.006613379435366107,0.006613379435366107
2025-04-15,markov_thresh,long,1,bullish,0.7534246575342466,5411.990234375,5396.6298828125,-0.0028382075534683082,-0.0028382075534683082
2025-04-15,markov_argmax,long,1,bullish,0.7534246575342466,5411.990234375,5396.6298828125,-0.0028382075534683082,-0.0028382075534683082
2025-04-15,direct,short,-1,bullish,,5411.990234375,5396.6298828125,-0.0028382075534683082,0.0028382075534683082
2025-04-16,direct,short,-1,bullish,,5335.75,5275.7001953125,-0.01125423880194909,0.01125423880194909
2025-04-16,markov_argmax,long,1,bullish,0.7534246575342466,5335.75,5275.7001953125,-0.01125423880194909,-0.01125423880194909
2025-04-16,markov_thresh,long,1,bullish,0.7534246575342466,5335.75,5275.7001953125,-0.01125423880194909,-0.01125423880194909
2025-04-17,direct,short,-1,bullish,,5305.4501953125,5282.7001953125,-0.004288043269183861,0.004288043269183861
2025-04-17,markov_argmax,long,1,bullish,0.7534246575342466,5305.4501953125,5282.7001953125,-0.004288043269183861,-0.004288043269183861
2025-04-17,markov_thresh,long,1,bullish,0.7534246575342466,5305.4501953125,5282.7001953125,-0.004288043269183861,-0.004288043269183861
2025-04-21,direct,short,-1,bullish,,5232.93994140625,5158.2001953125,-0.014282553771038486,0.014282553771038486
2025-04-21,markov_argmax,long,1,bullish,0.7534246575342466,5232.93994140625,5158.2001953125,-0.014282553771038486,-0.014282553771038486
2025-04-21,markov_thresh,long,1,bullish,0.7534246575342466,5232.93994140625,5158.2001953125,-0.014282553771038486,-0.014282553771038486
2025-04-22,markov_thresh,long,1,bearish,0.7534246575342466,5207.669921875,5287.759765625,0.015379208926737054,0.015379208926737054
2025-04-22,markov_argmax,long,1,bearish,0.7534246575342466,5207.669921875,5287.759765625,0.015379208926737054,0.015379208926737054
2025-04-22,direct,long,1,bearish,,5207.669921875,5287.759765625,0.015379208926737054,0.015379208926737054
2025-04-23,markov_argmax,short,-1,bearish,0.7348484848484849,5395.919921875,5375.85986328125,-0.0037176345987690596,0.0037176345987690596
2025-04-23,direct,short,-1,bearish,,5395.919921875,5375.85986328125,-0.0037176345987690596,0.0037176345987690596
2025-04-23,markov_thresh,short,-1,bearish,0.7348484848484849,5395.919921875,5375.85986328125,-0.0037176345987690596,0.0037176345987690596
2025-04-24,markov_argmax,short,-1,bearish,0.7348484848484849,5381.3798828125,5484.77001953125,0.019212569818563896,-0.019212569818563896
2025-04-24,direct,short,-1,bearish,,5381.3798828125,5484.77001953125,0.019212569818563896,-0.019212569818563896
2025-04-24,markov_thresh,short,-1,bearish,0.7348484848484849,5381.3798828125,5484.77001953125,0.019212569818563896,-0.019212569818563896
2025-04-25,markov_thresh,short,-1,bearish,0.7348484848484849,5489.72998046875,5525.2099609375,0.0064629736972454666,-0.0064629736972454666
2025-04-25,markov_argmax,short,-1,bearish,0.7348484848484849,5489.72998046875,5525.2099609375,0.0064629736972454666,-0.0064629736972454666
2025-04-28,markov_thresh,short,-1,bearish,0.7348484848484849,5529.22021484375,5528.75,-8.504180073853895e-05,8.504180073853895e-05
2025-04-28,markov_argmax,short,-1,bearish,0.7348484848484849,5529.22021484375,5528.75,-8.504180073853895e-05,8.504180073853895e-05
2025-04-28,direct,long,1,bearish,,5529.22021484375,5528.75,-8.504180073853895e-05,-8.504180073853895e-05
2025-04-29,markov_thresh,short,-1,bullish,0.7348484848484849,5508.8701171875,5560.830078125,0.00943205409315917,-0.00943205409315917
2025-04-29,direct,short,-1,bullish,,5508.8701171875,5560.830078125,0.00943205409315917,-0.00943205409315917
2025-04-29,markov_argmax,short,-1,bullish,0.7348484848484849,5508.8701171875,5560.830078125,0.00943205409315917,-0.00943205409315917
2025-04-30,markov_argmax,long,1,bearish,0.7534246575342466,5499.43994140625,5569.06005859375,0.01265949222634788,0.01265949222634788
2025-04-30,markov_thresh,long,1,bearish,0.7534246575342466,5499.43994140625,5569.06005859375,0.01265949222634788,0.01265949222634788
2025-05-01,markov_thresh,short,-1,bearish,0.7348484848484849,5625.14013671875,5604.14013671875,-0.0037332403263912184,0.0037332403263912184
2025-05-01,direct,short,-1,bearish,,5625.14013671875,5604.14013671875,-0.0037332403263912184,0.0037332403263912184
2025-05-01,markov_argmax,short,-1,bearish,0.7348484848484849,5625.14013671875,5604.14013671875,-0.0037332403263912184,0.0037332403263912184
2025-05-02,markov_thresh,short,-1,bearish,0.7348484848484849,5645.8798828125,5686.669921875,0.007224744399305205,-0.007224744399305205
2025-05-02,direct,long,1,bearish,,5645.8798828125,5686.669921875,0.007224744399305205,0.007224744399305205
2025-05-02,markov_argmax,short,-1,bearish,0.7348484848484849,5645.8798828125,5686.669921875,0.007224744399305205,-0.007224744399305205
2025-05-05,markov_thresh,short,-1,bullish,0.7348484848484849,5655.31982421875,5650.3798828125,-0.000873503455117608,0.000873503455117608
2025-05-05,direct,short,-1,bullish,,5655.31982421875,5650.3798828125,-0.000873503455117608,0.000873503455117608
2025-05-05,markov_argmax,short,-1,bullish,0.7348484848484849,5655.31982421875,5650.3798828125,-0.000873503455117608,0.000873503455117608
2025-05-06,markov_thresh,long,1,bearish,0.7534246575342466,5605.8701171875,5606.91015625,0.00018552678545136203,0.00018552678545136203
2025-05-06,markov_argmax,long,1,bearish,0.7534246575342466,5605.8701171875,5606.91015625,0.00018552678545136203,0.00018552678545136203
2025-05-07,markov_argmax,short,-1,bearish,0.7348484848484849,5614.18017578125,5631.27978515625,0.0030457892051212188,-0.0030457892051212188
2025-05-07,markov_thresh,short,-1,bearish,0.7348484848484849,5614.18017578125,5631.27978515625,0.0030457892051212188,-0.0030457892051212188
2025-05-07,direct,long,1,bearish,,5614.18017578125,5631.27978515625,0.0030457892051212188,0.0030457892051212188
2025-05-08,markov_thresh,short,-1,bearish,0.7348484848484849,5663.60009765625,5663.93994140625,6.000489867585834e-05,-6.000489867585834e-05
2025-05-08,markov_argmax,short,-1,bearish,0.7348484848484849,5663.60009765625,5663.93994140625,6.000489867585834e-05,-6.000489867585834e-05
2025-05-09,markov_thresh,short,-1,bullish,0.7348484848484849,5679.64990234375,5659.91015625,-0.003475521631290057,0.003475521631290057
2025-05-09,markov_argmax,short,-1,bullish,0.7348484848484849,5679.64990234375,5659.91015625,-0.003475521631290057,0.003475521631290057
2025-05-09,direct,short,-1,bullish,,5679.64990234375,5659.91015625,-0.003475521631290057,0.003475521631290057
2025-05-12,markov_thresh,long,1,bullish,0.7534246575342466,5807.2001953125,5844.18994140625,0.0063696350822566306,0.0063696350822566306
2025-05-12,direct,short,-1,bullish,,5807.2001953125,5844.18994140625,0.0063696350822566306,-0.0063696350822566306
2025-05-12,markov_argmax,long,1,bullish,0.7534246575342466,5807.2001953125,5844.18994140625,0.0063696350822566306,0.0063696350822566306
2025-05-13,markov_thresh,long,1,bullish,0.7534246575342466,5854.14990234375,5886.5498046875,0.005534518740420102,0.005534518740420102
2025-05-13,markov_argmax,long,1,bullish,0.7534246575342466,5854.14990234375,5886.5498046875,0.005534518740420102,0.005534518740420102
2025-05-13,direct,short,-1,bullish,,5854.14990234375,5886.5498046875,0.005534518740420102,-0.005534518740420102
2025-05-14,direct,long,1,bullish,,5896.740234375,5892.580078125,-0.000705501019995447,-0.000705501019995447
2025-05-14,markov_thresh,long,1,bullish,0.7534246575342466,5896.740234375,5892.580078125,-0.000705501019995447,-0.000705501019995447
2025-05-14,markov_argmax,long,1,bullish,0.7534246575342466,5896.740234375,5892.580078125,-0.000705501019995447,-0.000705501019995447
2025-05-15,direct,short,-1,bullish,,5869.81982421875,5916.93017578125,0.008025859902568655,-0.008025859902568655
2025-05-15,markov_argmax,long,1,bullish,0.7534246575342466,5869.81982421875,5916.93017578125,0.008025859902568655,0.008025859902568655
2025-05-15,markov_thresh,long,1,bullish,0.7534246575342466,5869.81982421875,5916.93017578125,0.008025859902568655,0.008025859902568655
2025-05-16,direct,long,1,bearish,,5929.08984375,5958.3798828125,0.004940056540613025,0.004940056540613025
