Date (UTC),Open,High,Low,Close,Volume,Daily_Return,Log_Return,High_Low_Range,Open_Close_Range,Volume_MA_20,Volume_Ratio,Price_MA_20,Price_MA_50,Volatility_20,50+ bps decrease,25 bps decrease,No change,25+ bps increase,Rate_Cut_Probability,Rate_Hike_Probability,No_Change_Probability,Uncertainty,Rate_Cut_Change,Strategy_Signal,Strategy_Return,Buy_Hold_Return,Strategy_Cumulative,Buy_Hold_Cumulative
2025-08-07,6374.31982421875,6389.7099609375,6310.31982421875,6340.0,5306090000,-0.0007974800154801,-0.0007977981718278,0.012522103583399,0.0054132214856072,5222554500.0,1.0159951418410282,6318.5580078125,6167.7319921875,0.0061415735402063,0.0576631259484066,0.5766312594840668,0.3490136570561457,0.0166919575113808,0.6342943854324735,0.0166919575113808,0.3490136570561457,0.7244620351911792,-0.0027983463971004152,0,0.0,-0.005384076288164018,1.0053512029605665,0.9748343622005479
2025-08-08,6355.22021484375,6395.16015625,6355.22021484375,6389.4501953125,4769910000,0.0077997153489748,0.0077694548163894,0.0062509199047441,0.0053572654019374,5228239500.0,0.9123357872186232,6325.043017578125,6177.75,0.0062811029598914,0.0584972264246091,0.5698436712052446,0.3530005042864347,0.0186585980837115,0.6283408976298538,0.0186585980837115,0.3530005042864347,0.733835343204628,-0.005953487802619728,0,0.0,0.005386120277752103,1.0053512029605665,0.9800849373262458
2025-08-11,6389.669921875,6407.25,6364.06005859375,6373.4501953125,4652400000,-0.0025041278217863,-0.0025072683938851,0.0067765401913731,0.002544889512815,5224747000.0,0.8904546000026413,6330.287524414062,6186.97560546875,0.0063299217323823,0.0572139303482587,0.5721393034825871,0.3532338308457711,0.017412935323383,0.6293532338308458,0.017412935323383,0.3532338308457711,0.7295457354065114,0.001012336200992059,1,-0.0025384294902263817,-0.0025384294902263817,1.0027991898189368,0.9775970608184101
2025-08-12,6395.169921875,6446.5498046875,6385.759765625,6445.759765625,5135300000,0.0113454358466127,0.0112815590751707,0.0094310122115768,0.0078485462675468,5224828500.0,0.9828647964234616,6340.387524414063,6197.657001953125,0.0066358844903738,0.0671641791044776,0.5572139303482587,0.3582089552238805,0.017412935323383,0.6243781094527363,0.017412935323383,0.3582089552238805,0.7323645910443717,-0.004975124378109541,0,0.0,0.007910633238525047,1.0027991898189368,0.9853304726216047
2025-08-13,6462.669921875,6480.27978515625,6445.02001953125,6466.580078125,5195950000,0.0032300788824048,0.0032248733840464,0.0054526140864281,0.0006046714341676,5225753000.0,0.9942968984565478,6350.531518554688,6208.2698046875,0.0066363457359064,0.0663341645885286,0.5536159600997507,0.3640897755610973,0.0159600997506234,0.6199501246882794,0.0159600997506234,0.3640897755610973,0.7303056030010765,-0.004427984764456938,0,0.0,0.0006050372829292751,1.0027991898189368,0.9859266342935472
2025-08-14,6453.4599609375,6473.919921875,6441.06982421875,6468.5400390625,4462050000,0.0003030908012924,0.0003030448785544,0.0050784408008412,0.0023312954753211,5173241000.0,0.8625250592423589,6359.09052734375,6218.233203125,0.0065818651488132,0.0676953708312593,0.5774016923842707,0.3384768541562967,0.0164260826281732,0.6450970632155301,0.0164260826281732,0.3384768541562967,0.7169459032096409,0.025146938527250695,1,0.0023367431139697196,0.0023367431139697196,1.0051424739204406,0.9882304915671121
2025-08-15,6477.3798828125,6481.33984375,6441.85009765625,6449.7998046875,4575060000,-0.0028971350972291,-0.0029013399163647,0.0061226312892766,0.0042761138268129,5142759000.0,0.8896119767618899,6366.741015625,6227.812998046875,0.0066441004578747,0.0563663814796175,0.5586311021640664,0.3673880221439355,0.0176144942123804,0.6149974836436839,0.0176144942123804,0.3673880221439355,0.737997734034378,-0.03009957957184617,0,0.0,-0.004257906533810495,1.0051424739204406,0.9840226985001577
2025-08-18,6445.02001953125,6455.35009765625,6437.7001953125,6449.14990234375,4162290000,-0.0001007631807854,-0.0001007682577357,0.0027367796703462,0.0006403763092867,5100331500.0,0.816082248771477,6373.918505859375,6238.01,0.0066504594861525,0.0561630218687872,0.566600397614314,0.3628230616302186,0.0144135188866799,0.6227634194831013,0.0144135188866799,0.3628230616302186,0.7238855644790929,0.007765935839417426,1,0.0006407866538792177,0.0006407866538792177,1.005786555802976,0.9846532471124707
2025-08-19,6446.240234375,6456.47998046875,6400.22021484375,6411.3701171875,4377440000,-0.0058581031187567,-0.0058753291122071,0.0087749988842758,0.0054387933546404,5036101500.0,0.8692120283914055,6379.006005859375,6246.230205078125,0.0068327685110928,0.0566318926974664,0.5663189269746647,0.3626428216592151,0.0144063586686537,0.6229508196721312,0.0144063586686537,0.3626428216592151,0.7237611494483654,0.00018740018902985156,1,-0.005409372893295662,-0.005409372893295662,1.0003458812715742,0.979326890528245
2025-08-20,6406.6201171875,6408.39990234375,6343.85986328125,6395.77978515625,4470390000,-0.0024316693228262,-0.0024346306322649,0.0100910352186122,0.0016949195243414,4977495500.0,0.8981203498827874,6380.849487304688,6254.028203125,0.0066630821368363,0.0578553615960099,0.5635910224438903,0.3640897755610973,0.0144638403990024,0.6214463840399003,0.0144638403990024,0.3640897755610973,0.724755729275859,-0.001504435632230905,0,0.0,-0.001692051632992545,1.0003458812715742,0.9776698188638931
2025-08-21,6380.830078125,6393.64990234375,6352.7099609375,6370.169921875,4013560000,-0.0040041815293089,-0.0040122197289511,0.0064268209338754,0.0016734492769797,4914037500.0,0.8167540438997464,6381.190478515625,6260.655400390625,0.006731286701496,0.0588528678304239,0.5586034912718205,0.3690773067331671,0.0134663341645885,0.6174563591022445,0.0134663341645885,0.3690773067331671,0.7235892295725704,-0.003990024937655767,0,0.0,-0.0016706535230495395,1.0003458812715742,0.976036471336629
2025-08-22,6384.58984375,6478.89013671875,6384.58984375,6466.91015625,5046860000,0.0151864448768934,0.0150722851587791,0.0145819704759022,0.0127294659290172,4942844500.0,1.0210436520914223,6385.103979492187,6269.548798828125,0.0074965188325093,0.0554715078164397,0.5345436207766011,0.3933434190620272,0.0166414523449319,0.5900151285930408,0.0166414523449319,0.3933434190620272,0.7464750190932004,-0.027441230509203662,0,0.0,0.012893594500919267,1.0003458812715742,0.9886210898161515
2025-08-25,6457.669921875,6466.89013671875,6438.06005859375,6439.31982421875,4059070000,-0.0042663855480634,-0.0042755125396463,0.0044771930750462,0.0028496950232591,4917517000.0,0.8254308017643863,6387.581469726562,6277.43,0.0075762462987845,0.0414585414585414,0.4995004995004994,0.4495504495504495,0.0094905094905094,0.5409590409590409,0.0094905094905094,0.4495504495504495,0.7359920868987848,-0.049056087633999934,0,0.0,-0.0028415973374684355,1.0003458812715742,0.9858118267595647
2025-08-26,6435.490234375,6468.3701171875,6429.2099609375,6465.93994140625,4867680000,0.0041339951911349,0.0041254737101163,0.0060563748820536,0.0047092468082262,4907095000.0,0.9919677528150566,6392.335473632813,6287.20939453125,0.0075760703145515,0.0327620967741935,0.5040322580645162,0.4536290322580645,0.0095766129032258,0.5367943548387097,0.0095766129032258,0.4536290322580645,0.7370602266481967,-0.0041646861203311625,0,0.0,0.00473152874486604,1.0003458812715742,0.9904762237549064
2025-08-27,6462.259765625,6487.06005859375,6457.83984375,6481.39990234375,4143680000,0.0023909843081744,0.002388130453303,0.0045083184626802,0.0029530868341928,4845525500.0,0.8551559578006555,6398.260473632812,6296.1751953125,0.0075687726235496,0.0366465863453815,0.5020080321285141,0.4518072289156627,0.0095381526104417,0.5386546184738956,0.0095381526104417,0.4518072289156627,0.7365917403351151,0.001860263635185877,1,0.0029618333853682305,0.0029618333853682305,1.00330873909964,0.9934098493018372
2025-08-28,6483.83984375,6508.22998046875,6466.9599609375,6501.85986328125,4283760000,0.0031567194195349,0.0031517474414667,0.0063474175695971,0.0027715176749681,4755859500.0,0.90073308515527,6406.383959960937,6306.55798828125,0.0075022289487565,0.0545545545545545,0.4854854854854855,0.4504504504504504,0.0095095095095095,0.54004004004004,0.0095095095095095,0.4504504504504504,0.7362337906854912,0.001385421566144407,1,0.0027792203332443702,0.0027792203332443702,1.0060971551478675,0.9961707541542622
2025-08-29,6489.27978515625,6491.759765625,6444.56982421875,6460.259765625,4234840000,-0.0063981842935716,-0.0064187404027925,0.0073046507599194,0.0044920824524217,4676244000.0,0.905607149669692,6417.4964599609375,6316.14578125,0.0065901275251544,0.0569146280579131,0.4842735896155766,0.4493260109835247,0.0094857713429855,0.5411882176734897,0.0094857713429855,0.4493260109835247,0.7359312820040613,0.001148177633449654,1,-0.004471993887153881,-0.004471993887153881,1.0015978948201631,0.9917158846311228
2025-09-02,6401.509765625,6416.5400390625,6360.580078125,6415.5400390625,4784000000,-0.0069222799368615,-0.0069463500610303,0.0087225643666433,0.0021869200959036,4673315000.0,1.0236844723713252,6421.77646484375,6325.09978515625,0.0061096421479652,0.0661691542288557,0.472636815920398,0.4527363184079602,0.008457711442786,0.5388059701492538,0.008457711442786,0.4527363184079602,0.7323322147302638,-0.002382247524235881,0,0.0,0.002191713197539765,1.0015978948201631,0.9938894414236786
2025-09-03,6445.81982421875,6453.669921875,6416.169921875,6448.259765625,4465360000,0.0051000736279842,0.0050871123029413,0.0058155225383302,0.00037838757974,4620712500.0,0.9663791027898836,6429.229956054687,6333.56158203125,0.0060391202008947,0.0684584178498985,0.4766734279918864,0.4462474645030426,0.0086206896551724,0.545131845841785,0.0086206896551724,0.4462474645030426,0.7317946395641867,0.00632587569253118,1,0.00037853081109752044,0.00037853081109752044,1.001977030483683,0.994265659200082
2025-09-04,6456.60009765625,6502.5400390625,6445.97998046875,6502.080078125,4670770000,0.0083464864096993,0.0083118471028735,0.0086987637670036,0.0069946816899039,4583823000.0,1.0189682280489452,6437.08095703125,6341.759580078125,0.0061000487546947,0.0682388359257401,0.4867034621174109,0.4365278474661315,0.0085298544907175,0.5549422980431511,0.0085298544907175,0.4365278474661315,0.7292776784846637,0.009810452201366116,1,0.007043951891222017,0.007043951891222017,1.0090349084825196,1.0012692186705816
2025-09-05,6529.080078125,6532.64990234375,6443.97998046875,6481.5,5066120000,-0.0031651529783888,-0.0031701726699367,0.0136804631451053,0.0073409053652703,4571824500.0,1.1081177766119412,6444.15595703125,6349.546376953125,0.0061643203664746,0.0675608544461003,0.4719324391455539,0.4520615996025832,0.0084451068057625,0.5394932935916542,0.0084451068057625,0.4520615996025832,0.7321614690853329,-0.015449004451496884,0,0.0,-0.007287409184091964,1.0090349084825196,0.993972560170693
2025-09-08,6498.08984375,6508.669921875,6483.2900390625,6495.14990234375,5211500000,0.0021059789159529,0.0021037644508885,0.0039075130203448,0.0004526364210915,4593904000.0,1.1344381597874051,6449.440942382813,6356.628974609375,0.0059680567993422,0.0536609829488465,0.5366098294884655,0.4012036108324975,0.0085255767301905,0.590270812437312,0.0085255767301905,0.4012036108324975,0.71821074699779,0.05077751884565784,1,-0.0004524316340559215,-0.0004524316340559215,1.0085783891700555,0.9935228555410882
2025-09-09,6503.330078125,6518.22998046875,6483.080078125,6512.60986328125,4798350000,0.0026881536531127,0.0026845470300734,0.0053972068159538,0.0014248949885007,4601201500.0,1.042847178068598,6456.39892578125,6363.419775390625,0.0059278384829306,0.0531281032770605,0.5213505461767627,0.4170804369414101,0.0084409136047666,0.5744786494538232,0.0084409136047666,0.4170804369414101,0.7234585584028267,-0.015792162983488844,0,0.0,0.0014269282113580633,1.0085783891700555,0.9949405413322889
2025-09-10,6550.2900390625,6555.97021484375,6516.33984375,6532.0400390625,5253010000,0.0029834699435626,0.0029790282293981,0.0060670741233603,0.0027939204124381,4607087000.0,1.1402020408991624,6460.712939453125,6369.961572265625,0.0054419487596397,0.0642430278884462,0.552788844621514,0.3735059760956175,0.0094621513944223,0.6170318725099602,0.0094621513944223,0.3735059760956175,0.7098589033998484,0.04255322305613696,1,-0.002786136169721731,-0.002786136169721731,1.0057683524399892,0.9921685015033606
2025-09-11,6554.41015625,6592.89013671875,6545.7998046875,6587.47021484375,5426460000,0.0084858903879598,0.0084500876230935,0.0071484698215621,0.0050186274116662,4618612500.0,1.1749112964120718,6466.757446289063,6377.75078125,0.0056927415655236,0.0672484599589322,0.6314168377823409,0.2926078028747433,0.0087268993839835,0.6986652977412732,0.0087268993839835,0.2926078028747433,0.6514992790103342,0.081633425231313,1,0.005043941072596039,0.005043941072596039,1.0108413887423784,0.9971729409590293
2025-09-12,6590.66015625,6600.2099609375,6579.490234375,6584.2900390625,4641640000,-0.0004827613146674,-0.0004828778814283,0.0031468429306085,0.0009674721419785,4627592000.0,1.0030357040983735,6472.544946289063,6384.88818359375,0.005700089953131,0.119298245614035,0.606516290726817,0.2656641604010025,0.0085213032581453,0.7258145363408521,0.0085213032581453,0.2656641604010025,0.6253444448416368,0.027149238599578962,1,-0.000966537044314012,-0.000966537044314012,1.009864373094233,0.9962091363720048
2025-09-15,6603.490234375,6619.6201171875,6602.06982421875,6615.27978515625,5045020000,0.0047066192269626,0.0046955777265597,0.0026529933031903,0.0017821696381918,4651090000.0,1.0846962754967115,6480.8189453125,6391.60677734375,0.005686880212726,0.0882946518668012,0.6760847628657922,0.2270433905146316,0.0085771947527749,0.7643794147325934,0.0085771947527749,0.2270433905146316,0.582815459909168,0.038564878391741275,1,0.001785351437316973,0.001785351437316973,1.0116673359042319,0.9979877197854948
2025-09-16,6624.1298828125,6626.990234375,6600.10986328125,6606.759765625,5359510000,-0.0012879303382402,-0.0012887604333313,0.0040686163940164,0.0026291431509098,4710951000.0,1.1376705043206774,6488.699438476562,6399.142373046875,0.0057082368217478,0.0951427140711066,0.6760140210315474,0.2203304957436154,0.0085127691537305,0.771156735102654,0.0085127691537305,0.2203304957436154,0.5742468225408577,0.006777320370060624,1,-0.002622248883218595,-0.002622248883218595,1.0090144923624682,0.9953707476018214
2025-09-17,6604.8701171875,6624.39013671875,6551.14990234375,6600.35009765625,5805340000,-0.0009701681605103,-0.0009706390782443,0.0110964165978115,0.0006848151180427,4782346000.0,1.2139104949746422,6498.1484375,6406.638974609375,0.00548953435943,0.0915,0.705,0.195,0.0085,0.7965,0.0085,0.195,0.5405288938451309,0.025343264897345952,1,-0.0006843464672360165,-0.0006843464672360165,1.00832397685923,0.99468956914711
2025-09-18,6626.85009765625,6656.7998046875,6611.89013671875,6631.9599609375,5292400000,0.0047891191851283,0.0047776878367082,0.0067717037245806,0.000770490671136,4823446500.0,1.0972237382543788,6509.957446289062,6414.012978515625,0.0054569270267923,0.072700296735905,0.7764589515331355,0.1434223541048466,0.0074183976261127,0.8491592482690405,0.0074183976261127,0.1434223541048466,0.453743754452598,0.05265924826904056,1,0.0007710847847693476,0.0007710847847693476,1.0091014801359042,0.9954565591394481
2025-09-19,6647.10986328125,6671.81982421875,6630.31005859375,6664.35986328125,9125960000,0.0048854188708296,0.0048735239374811,0.0062286200740309,0.002588395637973,5079066500.0,1.7967789947227508,6524.666943359375,6421.6909765625,0.0053170540046098,0.0439780109945027,0.8345827086456772,0.1149425287356322,0.0064967516241879,0.8785607196401799,0.0064967516241879,0.1149425287356322,0.3951258843815545,0.029401471371139354,1,0.002595112816667782,0.002595112816667782,1.0117202123203233,0.9980398812145068
2025-09-22,6654.27978515625,6698.8798828125,6648.06982421875,6693.75,5642620000,0.004410046474333,0.0044003507147622,0.0075906716853408,0.0058965773809523,5108854500.0,1.104478508832068,6536.008935546875,6430.3709765625,0.004407891062931,0.0407352210630899,0.8494783904619968,0.1043219076005961,0.0054644808743169,0.8902136115250867,0.0054644808743169,0.1043219076005961,0.3677895738415562,0.011652891884906813,1,0.00593155324364276,0.00593155324364276,1.0177212846273709,1.0039598079092096
2025-09-23,6692.43994140625,6699.52001953125,6645.580078125,6656.919921875,5633620000,-0.0055021591970121,-0.0055173518287397,0.0081028376545435,0.0053358039375731,5187582000.0,1.0859818697805643,6546.888940429688,6438.138173828125,0.0045040498295597,0.0407352210630899,0.8296075509190264,0.1241927471435668,0.0054644808743169,0.8703427719821163,0.0054644808743169,0.1241927471435668,0.4083862295484722,-0.01987083954297042,0,0.0,-0.005307484242254754,1.0177212846273709,0.9986313070488743
2025-09-24,6669.7900390625,6672.66015625,6621.759765625,6637.97021484375,5459180000,-0.0028466178433332,-0.0028506771652953,0.0076680655347288,0.0047936075620819,5217157000.0,1.046389824956389,6555.490454101562,6446.0223828125,0.0045732222158059,0.0396984924623115,0.8291457286432161,0.1256281407035176,0.0055276381909547,0.8688442211055277,0.0055276381909547,0.1256281407035176,0.4114913449498179,-0.001498550876588567,0,0.0,-0.004770738513865208,1.0177212846273709,0.9938670982111846
2025-09-25,6608.18994140625,6619.0,6569.22021484375,6604.72021484375,5874670000,-0.0050090613431266,-0.0050216487425263,0.0075370013470627,0.0005253404307274,5303706500.0,1.1076536757831528,6561.656469726562,6452.842783203125,0.0047771351612362,0.0412115193644488,0.8192651439920555,0.1340615690168818,0.0054617676266137,0.8604766633565044,0.0054617676266137,0.1340615690168818,0.4271493361326841,-0.008367557749023313,0,0.0,-0.0005250645930679208,1.0177212846273709,0.9933452537876988
2025-09-26,6615.3798828125,6648.97021484375,6604.43017578125,6643.7001953125,5103110000,0.0059018367471712,0.0058844891304135,0.0067041012919164,0.0042627318613777,5344674000.0,0.9548028560769096,6568.748486328125,6459.76958984375,0.0048820479903076,0.0359460808786819,0.7938092860708936,0.164752870693959,0.0054917623564653,0.8297553669495756,0.0054917623564653,0.164752870693959,0.4805347566772812,-0.030721296406928778,0,0.0,0.004280980533495794,1.0177212846273709,0.9975977454822044
2025-09-29,6661.580078125,6677.31005859375,6644.490234375,6661.2099609375,5358760000,0.0026355442163621,0.0026320772599126,0.0049270064164335,5.556305681256587e-05,5400870000.0,0.9922031080177824,6578.79599609375,6467.05798828125,0.0045599624064444,0.0349825087456271,0.8045977011494252,0.1549225387306346,0.0054972513743128,0.8395802098950523,0.0054972513743128,0.1549225387306346,0.464312528263342,0.009824842945476697,1,-5.5559969730811216e-05,-5.5559969730811216e-05,1.0176647400636025,0.9975423189816618
2025-09-30,6656.18994140625,6691.25,6641.0,6688.4599609375,6057210000,0.0040908483833717,0.0040825036135079,0.0075129402423688,0.0048247309126041,5464530500.0,1.10845936352629,6592.4419921875,6474.715185546875,0.0041285033330997,0.032565130260521,0.8066132264529059,0.1553106212424849,0.0055110220440881,0.8391783567134269,0.0055110220440881,0.1553106212424849,0.4650370275366217,-0.0004018531816254445,0,0.0,0.004848121795699887,1.0176647400636025,1.0023785256404498
2025-10-01,6664.919921875,6718.47998046875,6656.2001953125,6711.2001953125,6037950000,0.0033999208349619,0.0033941541712235,0.0092799772535097,0.0068959756959455,5543160000.0,1.089261359946312,6605.589013671875,6482.746787109375,0.0040805587721031,0.0359460808786819,0.8537194208686969,0.1048427358961557,0.0054917623564653,0.8896655017473789,0.0054917623564653,0.1048427358961557,0.3690436344360852,0.05048714503395202,1,0.00694386038842013,0.00694386038842013,1.0247312619408222,1.0093389021788477
2025-10-02,6731.31005859375,6731.93994140625,6693.22998046875,6715.35009765625,5416130000,0.0006183547238911,0.0006181636213842,0.0057643995286277,0.0023766387016918,5580428000.0,0.9705581722405522,6616.252514648438,6489.8755859375,0.0038054045890304,0.0369077306733167,0.9027431421446382,0.054862842892768,0.0054862842892768,0.9396508728179548,0.0054862842892768,0.054862842892768,0.2463116019270773,0.04998537107057588,1,-0.002371003682577983,-0.002371003682577983,1.0223016203451076,1.0069457559248123
2025-10-03,6722.14013671875,6750.8701171875,6705.669921875,6715.7900390625,5713110000,6.551280273581206e-05,6.55106568658717e-05,0.0067304360394819,0.0009455473770493,5612777500.0,1.017875730865868,6627.967016601562,6496.924384765625,0.0036571904108735,0.0378674638764324,0.8918784255107125,0.064773293472845,0.0054808171400099,0.929745889387145,0.0054808171400099,0.064773293472845,0.2735378182193031,-0.00990498343080981,0,0.0,-0.0009446541617845008,1.0223016203451076,1.0059945404257866
2025-10-06,6733.85986328125,6749.52001953125,6717.77978515625,6740.27978515625,5604460000,0.0036465919796933,0.0036399592827626,0.0047090381092042,0.000952471125774,5632425500.0,0.995034909915808,6640.223510742188,6503.957177734375,0.0036804929775693,0.03227408142999,0.8887785501489575,0.0744786494538232,0.0044687189672293,0.9210526315789476,0.0044687189672293,0.0744786494538232,0.2933634408968228,-0.008693257808197408,0,0.0,0.0009533791919262965,1.0223016203451076,1.00695363468782
2025-10-07,6746.14013671875,6754.490234375,6699.9599609375,6714.58984375,5546150000,-0.0038114057910215,-0.003818687706853,0.0081211622312652,0.0046987669690826,5669815500.0,0.9781887964432,6650.322509765625,6510.45357421875,0.0038848351773414,0.0284147557328016,0.8923230309072783,0.0747756729810568,0.0044865403788634,0.92073778664008,0.0044865403788634,0.0747756729810568,0.2942047355506641,-0.0003148449388675756,0,0.0,-0.004676791814184833,1.0223016203451076,1.0022443221718484
2025-10-08,6723.8701171875,6755.64013671875,6718.08984375,6753.72021484375,5383130000,0.005827663640568,0.0058107484941873,0.0055599420429379,0.0044198007478372,5676321500.0,0.9483483273454472,6661.406518554688,6518.11078125,0.0039912324121474,0.028443113772455,0.8832335329341318,0.0848303393213572,0.0034930139720558,0.9116766467065868,0.0034930139720558,0.0848303393213572,0.3133477015032833,-0.009061139933493223,0,0.0,0.004439422108994556,1.0223016203451076,1.0066937077743123
2025-10-09,6760.5,6764.580078125,6716.169921875,6735.10986328125,5385020000,-0.0027555704071953,-0.0027593739802789,0.0071877307471886,0.0037698177511807,5674249500.0,0.9490277084220564,6668.788500976562,6525.55498046875,0.0037672541119958,0.0233366434955312,0.8887785501489572,0.0844091360476663,0.003475670307845,0.9121151936444886,0.003475670307845,0.0844091360476663,0.3122497934938415,0.0004385469379017959,1,-0.003755659598957178,-0.003755659598957178,1.018462203451629,1.0029129088875
2025-10-10,6740.490234375,6762.39990234375,6550.77978515625,6552.509765625,6596610000,-0.0271116732114136,-0.0274859754398998,0.0322960399536794,0.0286883156948747,5771998000.0,1.142864221366674,6667.199487304688,6529.817373046875,0.0073571325526547,0.0219014435042309,0.9009457441513192,0.0746640119462419,0.002488800398208,0.92284718765555,0.002488800398208,0.0746640119462419,0.2827546009540369,0.010731994011061396,1,-0.027888248808868744,-0.027888248808868744,0.9900590761193413,0.974943424150819
2025-10-13,6622.52978515625,6668.68017578125,6620.7099609375,6654.72021484375,5303960000,0.0155986717875575,0.015478263036934,0.0072084495358271,0.0048372326180892,5784945000.0,0.9168557350156312,6669.171508789063,6538.15158203125,0.0081057395621104,0.0308918784255107,0.9118086696562032,0.0548081714000996,0.0024912805181863,0.942700548081714,0.0024912805181863,0.0548081714000996,0.2297190011794939,0.019853360426164035,1,0.004860745173189207,0.004860745173189207,0.9948715009947606,0.9796823756938927
